Barcode,Difference
s_008um_00347_00123-1,0
s_008um_00324_00177-1,0
s_008um_00593_00418-1,0
s_008um_00337_00507-1,0
s_008um_00641_00557-1,0
s_008um_00197_00689-1,0
s_008um_00190_00299-1,0
s_008um_00564_00512-1,0
s_008um_00210_00625-1,0
s_008um_00531_00758-1,0
s_008um_00444_00622-1,0
s_008um_00469_00566-1,0
s_008um_00438_00643-1,0
s_008um_00484_00672-1,0
s_008um_00500_00206-1,0
s_008um_00400_00661-1,0
s_008um_00379_00223-1,0
s_008um_00297_00449-1,0
s_008um_00393_00236-1,0
s_008um_00430_00415-1,0
s_008um_00134_00450-1,0
s_008um_00384_00485-1,0
s_008um_00289_00611-1,0
s_008um_00453_00309-1,0
s_008um_00369_00675-1,0
s_008um_00163_00257-1,0
s_008um_00416_00645-1,0
s_008um_00135_00677-1,0
s_008um_00224_00773-1,0
s_008um_00392_00062-1,0
s_008um_00462_00383-1,0
s_008um_00576_00451-1,0
s_008um_00458_00527-1,0
s_008um_00464_00639-1,0
s_008um_00439_00460-1,0
s_008um_00541_00648-1,0
s_008um_00328_00465-1,0
s_008um_00202_00477-1,0
s_008um_00233_00442-1,0
s_008um_00254_00497-1,0
s_008um_00148_00551-1,0
s_008um_00474_00232-1,0
s_008um_00244_00717-1,0
s_008um_00391_00067-1,0
s_008um_00581_00516-1,0
s_008um_00193_00312-1,0
s_008um_00056_00553-1,0
s_008um_00219_00501-1,0
s_008um_00444_00638-1,0
s_008um_00366_00683-1,0
s_008um_00559_00540-1,0
s_008um_00420_00260-1,0
s_008um_00318_00156-1,0
s_008um_00489_00240-1,0
s_008um_00212_00419-1,0
s_008um_00313_00119-1,0
s_008um_00275_00631-1,0
s_008um_00419_00450-1,0
s_008um_00531_00667-1,0
s_008um_00315_00398-1,0
s_008um_00278_00749-1,0
s_008um_00115_00468-1,0
s_008um_00236_00750-1,0
s_008um_00573_00289-1,0
s_008um_00312_00151-1,0
s_008um_00471_00366-1,0
s_008um_00422_00654-1,0
s_008um_00495_00520-1,0
s_008um_00077_00467-1,0
s_008um_00269_00390-1,0
s_008um_00168_00728-1,0
s_008um_00082_00500-1,0
s_008um_00260_00290-1,0
s_008um_00085_00598-1,0
s_008um_00800_00502-1,0
s_008um_00492_00695-1,0
s_008um_00432_00395-1,0
s_008um_00506_00180-1,0
s_008um_00367_00350-1,0
s_008um_00482_00698-1,0
s_008um_00124_00679-1,0
s_008um_00330_00154-1,0
s_008um_00283_00176-1,0
s_008um_00413_00648-1,0
s_008um_00337_00638-1,0
s_008um_00228_00531-1,0
s_008um_00294_00371-1,0
s_008um_00435_00508-1,0
s_008um_00240_00682-1,0
s_008um_00438_00573-1,0
s_008um_00448_00220-1,0
s_008um_00253_00469-1,0
s_008um_00247_00754-1,0
s_008um_00031_00308-1,0
s_008um_00578_00363-1,0
s_008um_00224_00538-1,0
s_008um_00492_00204-1,0
s_008um_00147_00644-1,0
s_008um_00364_00370-1,0
s_008um_00425_00367-1,0
s_008um_00413_00661-1,0
s_008um_00506_00567-1,0
s_008um_00265_00499-1,0
s_008um_00598_00561-1,0
s_008um_00596_00634-1,0
s_008um_00386_00686-1,0
s_008um_00361_00619-1,0
s_008um_00299_00579-1,0
s_008um_00349_00110-1,0
s_008um_00389_00553-1,0
s_008um_00148_00473-1,0
s_008um_00170_00546-1,0
s_008um_00251_00448-1,0
s_008um_00145_00462-1,0
s_008um_00208_00220-1,0
s_008um_00445_00556-1,0
s_008um_00194_00521-1,0
s_008um_00206_00297-1,0
s_008um_00512_00763-1,0
s_008um_00160_00166-1,0
s_008um_00306_00739-1,0
s_008um_00444_00534-1,0
s_008um_00369_00767-1,0
s_008um_00204_00427-1,0
s_008um_00413_00141-1,0
s_008um_00546_00547-1,0
s_008um_00188_00780-1,0
s_008um_00533_00742-1,0
s_008um_00332_00456-1,0
s_008um_00485_00590-1,0
s_008um_00374_00581-1,0
s_008um_00485_00439-1,0
s_008um_00197_00427-1,0
s_008um_00257_00816-1,0
s_008um_00423_00142-1,0
s_008um_00514_00175-1,0
s_008um_00095_00318-1,0
s_008um_00326_00350-1,0
s_008um_00192_00420-1,0
s_008um_00540_00305-1,0
s_008um_00226_00154-1,0
s_008um_00162_00559-1,0
s_008um_00406_00373-1,0
s_008um_00415_00371-1,0
s_008um_00204_00624-1,0
s_008um_00347_00786-1,0
s_008um_00320_00573-1,0
s_008um_00327_00326-1,0
s_008um_00162_00723-1,0
s_008um_00558_00584-1,0
s_008um_00220_00628-1,0
s_008um_00392_00156-1,0
s_008um_00174_00484-1,0
s_008um_00099_00494-1,0
s_008um_00207_00381-1,0
s_008um_00119_00467-1,0
s_008um_00215_00283-1,0
s_008um_00351_00769-1,0
s_008um_00159_00413-1,0
s_008um_00567_00623-1,0
s_008um_00307_00705-1,0
s_008um_00357_00109-1,0
s_008um_00293_00577-1,0
s_008um_00239_00234-1,0
s_008um_00175_00793-1,0
s_008um_00505_00175-1,0
s_008um_00571_00433-1,0
s_008um_00216_00212-1,0
s_008um_00216_00598-1,0
s_008um_00129_00498-1,0
s_008um_00271_00710-1,0
s_008um_00285_00632-1,0
s_008um_00277_00717-1,0
s_008um_00407_00819-1,0
s_008um_00455_00491-1,0
s_008um_00356_00826-1,0
s_008um_00212_00734-1,0
s_008um_00197_00235-1,0
s_008um_00124_00474-1,0
s_008um_00234_00631-1,0
s_008um_00335_00178-1,0
s_008um_00366_00574-1,0
s_008um_00408_00733-1,0
s_008um_00563_00407-1,0
s_008um_00176_00282-1,0
s_008um_00427_00359-1,0
s_008um_00558_00504-1,0
s_008um_00366_00355-1,0
s_008um_00309_00782-1,0
s_008um_00605_00427-1,0
s_008um_00258_00222-1,0
s_008um_00257_00448-1,0
s_008um_00614_00453-1,0
s_008um_00154_00600-1,0
s_008um_00462_00454-1,0
s_008um_00335_00787-1,0
s_008um_00320_00404-1,0
s_008um_00126_00488-1,0
s_008um_00363_00775-1,0
s_008um_00436_00495-1,0
s_008um_00320_00171-1,0
s_008um_00380_00229-1,0
s_008um_00485_00617-1,0
s_008um_00428_00248-1,0
s_008um_00446_00722-1,0
s_008um_00598_00408-1,0
s_008um_00173_00298-1,0
s_008um_00257_00194-1,0
s_008um_00594_00365-1,0
s_008um_00281_00170-1,0
s_008um_00107_00558-1,0
s_008um_00404_00587-1,0
s_008um_00410_00601-1,0
s_008um_00364_00641-1,0
s_008um_00114_00364-1,0
s_008um_00091_00469-1,0
s_008um_00237_00608-1,0
s_008um_00241_00347-1,0
s_008um_00511_00181-1,0
s_008um_00248_00226-1,0
s_008um_00233_00766-1,0
s_008um_00387_00595-1,0
s_008um_00243_00228-1,0
s_008um_00506_00560-1,0
s_008um_00161_00359-1,0
s_008um_00541_00301-1,0
s_008um_00390_00579-1,0
s_008um_00229_00378-1,0
s_008um_00177_00380-1,0
s_008um_00264_00475-1,0
s_008um_00416_00406-1,0
s_008um_00071_00584-1,0
s_008um_00212_00658-1,0
s_008um_00323_00412-1,0
s_008um_00305_00191-1,0
s_008um_00154_00693-1,0
s_008um_00189_00357-1,0
s_008um_00130_00548-1,0
s_008um_00410_00283-1,0
s_008um_00194_00251-1,0
s_008um_00476_00205-1,0
s_008um_00236_00178-1,0
s_008um_00258_00293-1,0
s_008um_00161_00585-1,0
s_008um_00383_00576-1,0
s_008um_00248_00499-1,0
s_008um_00196_00172-1,0
s_008um_00449_00275-1,0
s_008um_00627_00555-1,0
s_008um_00188_00584-1,0
s_008um_00238_00216-1,0
s_008um_00077_00553-1,0
s_008um_00219_00323-1,0
s_008um_00392_00628-1,0
s_008um_00532_00694-1,0
s_008um_00443_00395-1,0
s_008um_00205_00636-1,0
s_008um_00249_00357-1,0
s_008um_00163_00660-1,0
s_008um_00061_00494-1,0
s_008um_00379_00697-1,0
s_008um_00245_00414-1,0
s_008um_00295_00806-1,0
s_008um_00289_00130-1,0
s_008um_00545_00486-1,0
s_008um_00447_00277-1,0
s_008um_00512_00448-1,0
s_008um_00333_00309-1,0
s_008um_00209_00530-1,0
s_008um_00178_00272-1,0
s_008um_00360_00080-1,0
s_008um_00395_00606-1,0
s_008um_00448_00202-1,0
s_008um_00523_00646-1,0
s_008um_00554_00284-1,0
s_008um_00330_00309-1,0
s_008um_00451_00201-1,0
s_008um_00040_00315-1,0
s_008um_00600_00543-1,0
s_008um_00537_00526-1,0
s_008um_00434_00532-1,0
s_008um_00530_00766-1,0
s_008um_00315_00282-1,0
s_008um_00224_00393-1,0
s_008um_00108_00419-1,0
s_008um_00401_00142-1,0
s_008um_00474_00707-1,0
s_008um_00310_00231-1,0
s_008um_00517_00545-1,0
s_008um_00244_00293-1,0
s_008um_00025_00270-1,0
s_008um_00474_00576-1,0
s_008um_00089_00509-1,0
s_008um_00604_00390-1,0
s_008um_00396_00302-1,0
s_008um_00106_00389-1,0
s_008um_00399_00357-1,0
s_008um_00317_00157-1,0
s_008um_00521_00492-1,0
s_008um_00595_00445-1,0
s_008um_00635_00610-1,0
s_008um_00221_00180-1,0
s_008um_00329_00225-1,0
s_008um_00511_00351-1,0
s_008um_00271_00505-1,0
s_008um_00450_00696-1,0
s_008um_00475_00449-1,0
s_008um_00182_00493-1,0
s_008um_00416_00229-1,0
s_008um_00496_00526-1,0
s_008um_00125_00486-1,0
s_008um_00307_00420-1,0
s_008um_00187_00442-1,0
s_008um_00511_00441-1,0
s_008um_00216_00146-1,0
s_008um_00601_00381-1,0
s_008um_00414_00587-1,0
s_008um_00327_00484-1,0
s_008um_00208_00230-1,0
s_008um_00438_00388-1,0
s_008um_00520_00760-1,0
s_008um_00367_00343-1,0
s_008um_00443_00679-1,0
s_008um_00227_00161-1,0
s_008um_00349_00145-1,0
s_008um_00419_00531-1,0
s_008um_00201_00800-1,0
s_008um_00611_00649-1,0
s_008um_00266_00575-1,0
s_008um_00348_00510-1,0
s_008um_00298_00377-1,0
s_008um_00244_00520-1,0
s_008um_00412_00160-1,0
s_008um_00144_00222-1,0
s_008um_00264_00129-1,0
s_008um_00124_00292-1,0
s_008um_00201_00293-1,0
s_008um_00201_00753-1,0
s_008um_00526_00561-1,0
s_008um_00583_00600-1,0
s_008um_00144_00559-1,0
s_008um_00471_00614-1,0
s_008um_00342_00267-1,0
s_008um_00217_00190-1,0
s_008um_00392_00069-1,0
s_008um_00405_00532-1,0
s_008um_00322_00698-1,0
s_008um_00610_00554-1,0
s_008um_00594_00461-1,0
s_008um_00213_00392-1,0
s_008um_00423_00459-1,0
s_008um_00240_00436-1,0
s_008um_00584_00641-1,0
s_008um_00488_00373-1,0
s_008um_00597_00432-1,0
s_008um_00375_00733-1,0
s_008um_00353_00119-1,0
s_008um_00550_00532-1,0
s_008um_00274_00220-1,0
s_008um_00561_00569-1,0
s_008um_00471_00594-1,0
s_008um_00518_00484-1,0
s_008um_00478_00252-1,0
s_008um_00449_00203-1,0
s_008um_00448_00585-1,0
s_008um_00567_00289-1,0
s_008um_00189_00591-1,0
s_008um_00314_00330-1,0
s_008um_00528_00209-1,0
s_008um_00554_00611-1,0
s_008um_00507_00583-1,0
s_008um_00557_00729-1,0
s_008um_00267_00278-1,0
s_008um_00822_00656-1,0
s_008um_00496_00539-1,0
s_008um_00196_00781-1,0
s_008um_00224_00548-1,0
s_008um_00380_00739-1,0
s_008um_00526_00662-1,0
s_008um_00560_00532-1,0
s_008um_00141_00295-1,0
s_008um_00248_00315-1,0
s_008um_00530_00682-1,0
s_008um_00158_00706-1,0
s_008um_00557_00385-1,0
s_008um_00162_00318-1,0
s_008um_00191_00674-1,0
s_008um_00162_00552-1,0
s_008um_00453_00228-1,0
s_008um_00292_00170-1,0
s_008um_00455_00817-1,0
s_008um_00253_00554-1,0
s_008um_00204_00293-1,0
s_008um_00379_00391-1,0
s_008um_00646_00584-1,0
s_008um_00125_00291-1,0
s_008um_00352_00146-1,0
s_008um_00383_00502-1,0
s_008um_00430_00702-1,0
s_008um_00508_00379-1,0
s_008um_00142_00749-1,0
s_008um_00438_00315-1,0
s_008um_00320_00814-1,0
s_008um_00433_00254-1,0
s_008um_00086_00517-1,0
s_008um_00560_00437-1,0
s_008um_00139_00389-1,0
s_008um_00390_00798-1,0
s_008um_00381_00166-1,0
s_008um_00600_00435-1,0
s_008um_00526_00199-1,0
s_008um_00210_00804-1,0
s_008um_00128_00668-1,0
s_008um_00455_00455-1,0
s_008um_00310_00546-1,0
s_008um_00368_00520-1,0
s_008um_00505_00243-1,0
s_008um_00274_00356-1,0
s_008um_00354_00240-1,0
s_008um_00321_00138-1,0
s_008um_00151_00545-1,0
s_008um_00264_00384-1,0
s_008um_00428_00086-1,0
s_008um_00107_00443-1,0
s_008um_00467_00222-1,0
s_008um_00274_00223-1,0
s_008um_00399_00481-1,0
s_008um_00442_00612-1,0
s_008um_00137_00400-1,0
s_008um_00395_00277-1,0
s_008um_00327_00343-1,0
s_008um_00212_00348-1,0
s_008um_00352_00355-1,0
s_008um_00263_00553-1,0
s_008um_00420_00527-1,0
s_008um_00459_00815-1,0
s_008um_00234_00418-1,0
s_008um_00296_00149-1,0
s_008um_00437_00521-1,0
s_008um_00509_00718-1,0
s_008um_00198_00343-1,0
s_008um_00066_00553-1,0
s_008um_00464_00677-1,0
s_008um_00615_00409-1,0
s_008um_00223_00135-1,0
s_008um_00252_00475-1,0
s_008um_00483_00386-1,0
s_008um_00446_00171-1,0
s_008um_00491_00154-1,0
s_008um_00173_00625-1,0
s_008um_00323_00091-1,0
s_008um_00605_00545-1,0
s_008um_00436_00814-1,0
s_008um_00395_00811-1,0
s_008um_00229_00821-1,0
s_008um_00304_00471-1,0
s_008um_00107_00497-1,0
s_008um_00328_00184-1,0
s_008um_00195_00531-1,0
s_008um_00348_00694-1,0
s_008um_00208_00498-1,0
s_008um_00319_00482-1,0
s_008um_00128_00476-1,0
s_008um_00398_00117-1,0
s_008um_00321_00587-1,0
s_008um_00169_00407-1,0
s_008um_00201_00220-1,0
s_008um_00200_00651-1,0
s_008um_00152_00354-1,0
s_008um_00389_00502-1,0
s_008um_00062_00541-1,0
s_008um_00510_00516-1,0
s_008um_00282_00284-1,0
s_008um_00588_00438-1,0
s_008um_00307_00600-1,0
s_008um_00235_00386-1,0
s_008um_00493_00303-1,0
s_008um_00374_00313-1,0
s_008um_00465_00372-1,0
s_008um_00549_00731-1,0
s_008um_00282_00230-1,0
s_008um_00062_00557-1,0
s_008um_00435_00665-1,0
s_008um_00345_00835-1,0
s_008um_00282_00659-1,0
s_008um_00093_00442-1,0
s_008um_00426_00484-1,0
s_008um_00606_00598-1,0
s_008um_00491_00378-1,0
s_008um_00497_00737-1,0
s_008um_00415_00663-1,0
s_008um_00153_00735-1,0
s_008um_00243_00164-1,0
s_008um_00548_00358-1,0
s_008um_00221_00129-1,0
s_008um_00313_00779-1,0
s_008um_00480_00430-1,0
s_008um_00249_00330-1,0
s_008um_00559_00231-1,0
s_008um_00228_00195-1,0
s_008um_00517_00495-1,0
s_008um_00241_00361-1,0
s_008um_00396_00148-1,0
s_008um_00531_00319-1,0
s_008um_00410_00346-1,0
s_008um_00393_00179-1,0
s_008um_00131_00257-1,0
s_008um_00413_00126-1,0
s_008um_00526_00424-1,0
s_008um_00396_00656-1,0
s_008um_00524_00467-1,0
s_008um_00499_00752-1,0
s_008um_00434_00655-1,0
s_008um_00351_00807-1,0
s_008um_00303_00635-1,0
s_008um_00361_00761-1,0
s_008um_00295_00700-1,0
s_008um_00424_00610-1,0
s_008um_00110_00314-1,0
s_008um_00298_00537-1,0
s_008um_00478_00266-1,0
s_008um_00172_00224-1,0
s_008um_00514_00636-1,0
s_008um_00373_00158-1,0
s_008um_00395_00240-1,0
s_008um_00379_00225-1,0
s_008um_00400_00600-1,0
s_008um_00394_00826-1,0
s_008um_00490_00365-1,0
s_008um_00113_00548-1,0
s_008um_00362_00528-1,0
s_008um_00421_00703-1,0
s_008um_00623_00516-1,0
s_008um_00253_00604-1,0
s_008um_00490_00449-1,0
s_008um_00334_00182-1,0
s_008um_00401_00379-1,0
s_008um_00161_00789-1,0
s_008um_00514_00432-1,0
s_008um_00108_00491-1,0
s_008um_00104_00437-1,0
s_008um_00111_00670-1,0
s_008um_00080_00428-1,0
s_008um_00614_00552-1,0
s_008um_00516_00261-1,0
s_008um_00574_00583-1,0
s_008um_00236_00570-1,0
s_008um_00489_00227-1,0
s_008um_00156_00695-1,0
s_008um_00296_00503-1,0
s_008um_00431_00155-1,0
s_008um_00385_00634-1,0
s_008um_00216_00713-1,0
s_008um_00546_00470-1,0
s_008um_00526_00465-1,0
s_008um_00470_00412-1,0
s_008um_00586_00618-1,0
s_008um_00449_00239-1,0
s_008um_00345_00639-1,0
s_008um_00350_00280-1,0
s_008um_00591_00303-1,0
s_008um_00325_00614-1,0
s_008um_00261_00230-1,0
s_008um_00476_00188-1,0
s_008um_00355_00550-1,0
s_008um_00276_00438-1,0
s_008um_00162_00416-1,0
s_008um_00419_00374-1,0
s_008um_00382_00644-1,0
s_008um_00086_00547-1,0
s_008um_00421_00299-1,0
s_008um_00219_00344-1,0
s_008um_00389_00410-1,0
s_008um_00440_00581-1,0
s_008um_00272_00291-1,0
s_008um_00524_00655-1,0
s_008um_00634_00523-1,0
s_008um_00217_00242-1,0
s_008um_00434_00439-1,0
s_008um_00391_00232-1,0
s_008um_00247_00783-1,0
s_008um_00411_00412-1,0
s_008um_00338_00828-1,0
s_008um_00274_00177-1,0
s_008um_00353_00079-1,0
s_008um_00392_00516-1,0
s_008um_00088_00370-1,0
s_008um_00492_00166-1,0
s_008um_00531_00701-1,0
s_008um_00235_00782-1,0
s_008um_00381_00128-1,0
s_008um_00473_00285-1,0
s_008um_00557_00540-1,0
s_008um_00554_00405-1,0
s_008um_00026_00277-1,0
s_008um_00605_00579-1,0
s_008um_00293_00118-1,0
s_008um_00090_00490-1,0
s_008um_00548_00324-1,0
s_008um_00397_00439-1,0
s_008um_00353_00146-1,0
s_008um_00110_00659-1,0
s_008um_00497_00693-1,0
s_008um_00312_00370-1,0
s_008um_00328_00347-1,0
s_008um_00389_00513-1,0
s_008um_00523_00430-1,0
s_008um_00193_00339-1,0
s_008um_00336_00827-1,0
s_008um_00365_00536-1,0
s_008um_00298_00213-1,0
s_008um_00156_00429-1,0
s_008um_00572_00541-1,0
s_008um_00508_00277-1,0
s_008um_00182_00439-1,0
s_008um_00343_00470-1,0
s_008um_00227_00408-1,0
s_008um_00269_00421-1,0
s_008um_00179_00530-1,0
s_008um_00227_00607-1,0
s_008um_00227_00586-1,0
s_008um_00366_00191-1,0
s_008um_00515_00501-1,0
s_008um_00195_00750-1,0
s_008um_00494_00323-1,0
s_008um_00141_00339-1,0
s_008um_00509_00634-1,0
s_008um_00272_00681-1,0
s_008um_00582_00405-1,0
s_008um_00507_00173-1,0
s_008um_00392_00248-1,0
s_008um_00167_00189-1,0
s_008um_00057_00528-1,0
s_008um_00477_00539-1,0
s_008um_00217_00425-1,0
s_008um_00554_00481-1,0
s_008um_00620_00531-1,0
s_008um_00497_00282-1,0
s_008um_00250_00426-1,0
s_008um_00386_00272-1,0
s_008um_00133_00695-1,0
s_008um_00600_00415-1,0
s_008um_00377_00101-1,0
s_008um_00551_00620-1,0
s_008um_00330_00488-1,0
s_008um_00304_00553-1,0
s_008um_00336_00448-1,0
s_008um_00332_00128-1,0
s_008um_00312_00408-1,0
s_008um_00267_00721-1,0
s_008um_00598_00586-1,0
s_008um_00430_00092-1,0
s_008um_00077_00489-1,0
s_008um_00608_00578-1,0
s_008um_00186_00577-1,0
s_008um_00371_00684-1,0
s_008um_00302_00761-1,0
s_008um_00539_00634-1,0
s_008um_00140_00274-1,0
s_008um_00462_00408-1,0
s_008um_00126_00563-1,0
s_008um_00335_00414-1,0
s_008um_00476_00217-1,0
s_008um_00465_00431-1,0
s_008um_00442_00796-1,0
s_008um_00254_00544-1,0
s_008um_00443_00245-1,0
s_008um_00436_00174-1,0
s_008um_00535_00560-1,0
s_008um_00490_00246-1,0
s_008um_00194_00441-1,0
s_008um_00553_00436-1,0
s_008um_00564_00547-1,0
s_008um_00311_00290-1,0
s_008um_00500_00408-1,0
s_008um_00467_00483-1,0
s_008um_00371_00784-1,0
s_008um_00222_00393-1,0
s_008um_00254_00356-1,0
s_008um_00225_00567-1,0
s_008um_00401_00313-1,0
s_008um_00403_00399-1,0
s_008um_00253_00627-1,0
s_008um_00338_00366-1,0
s_008um_00324_00337-1,0
s_008um_00283_00229-1,0
s_008um_00624_00530-1,0
s_008um_00584_00686-1,0
s_008um_00259_00369-1,0
s_008um_00323_00379-1,0
s_008um_00271_00258-1,0
s_008um_00544_00405-1,0
s_008um_00508_00524-1,0
s_008um_00270_00514-1,0
s_008um_00307_00713-1,0
s_008um_00824_00654-1,0
s_008um_00371_00189-1,0
s_008um_00647_00626-1,0
s_008um_00539_00728-1,0
s_008um_00203_00544-1,0
s_008um_00238_00227-1,0
s_008um_00110_00446-1,0
s_008um_00561_00670-1,0
s_008um_00270_00495-1,0
s_008um_00313_00684-1,0
s_008um_00495_00188-1,0
s_008um_00415_00321-1,0
s_008um_00369_00554-1,0
s_008um_00259_00443-1,0
s_008um_00536_00774-1,0
s_008um_00108_00520-1,0
s_008um_00446_00681-1,0
s_008um_00562_00730-1,0
s_008um_00486_00233-1,0
s_008um_00438_00303-1,0
s_008um_00592_00530-1,0
s_008um_00355_00195-1,0
s_008um_00144_00477-1,0
s_008um_00268_00528-1,0
s_008um_00342_00306-1,0
s_008um_00169_00469-1,0
s_008um_00345_00281-1,0
s_008um_00443_00454-1,0
s_008um_00360_00476-1,0
s_008um_00590_00308-1,0
s_008um_00472_00217-1,0
s_008um_00402_00250-1,0
s_008um_00536_00454-1,0
s_008um_00097_00473-1,0
s_008um_00222_00602-1,0
s_008um_00558_00508-1,0
s_008um_00421_00604-1,0
s_008um_00472_00189-1,0
s_008um_00396_00325-1,0
s_008um_00483_00473-1,0
s_008um_00187_00243-1,0
s_008um_00298_00777-1,0
s_008um_00223_00682-1,0
s_008um_00155_00370-1,0
s_008um_00293_00440-1,0
s_008um_00554_00606-1,0
s_008um_00392_00277-1,0
s_008um_00571_00317-1,0
s_008um_00351_00528-1,0
s_008um_00369_00461-1,0
s_008um_00465_00385-1,0
s_008um_00270_00656-1,0
s_008um_00512_00456-1,0
s_008um_00078_00490-1,0
s_008um_00309_00484-1,0
s_008um_00298_00460-1,0
s_008um_00398_00482-1,0
s_008um_00165_00306-1,0
s_008um_00099_00317-1,0
s_008um_00590_00361-1,0
s_008um_00344_00626-1,0
s_008um_00393_00241-1,0
s_008um_00320_00356-1,0
s_008um_00133_00655-1,0
s_008um_00345_00107-1,0
s_008um_00388_00551-1,0
s_008um_00123_00478-1,0
s_008um_00187_00684-1,0
s_008um_00344_00281-1,0
s_008um_00148_00237-1,0
s_008um_00311_00328-1,0
s_008um_00603_00506-1,0
s_008um_00311_00240-1,0
s_008um_00194_00420-1,0
s_008um_00261_00725-1,0
s_008um_00436_00405-1,0
s_008um_00483_00511-1,0
s_008um_00240_00317-1,0
s_008um_00325_00833-1,0
s_008um_00551_00726-1,0
s_008um_00330_00460-1,0
s_008um_00388_00353-1,0
s_008um_00390_00435-1,0
s_008um_00537_00192-1,0
s_008um_00396_00622-1,0
s_008um_00473_00639-1,0
s_008um_00185_00395-1,0
s_008um_00143_00562-1,0
s_008um_00174_00331-1,0
s_008um_00344_00229-1,0
s_008um_00131_00629-1,0
s_008um_00464_00710-1,0
s_008um_00183_00654-1,0
s_008um_00634_00412-1,0
s_008um_00405_00767-1,0
s_008um_00218_00733-1,0
s_008um_00451_00737-1,0
s_008um_00297_00207-1,0
s_008um_00193_00280-1,0
s_008um_00337_00456-1,0
s_008um_00462_00527-1,0
s_008um_00207_00196-1,0
s_008um_00380_00585-1,0
s_008um_00220_00193-1,0
s_008um_00189_00316-1,0
s_008um_00381_00189-1,0
s_008um_00527_00311-1,0
s_008um_00359_00517-1,0
s_008um_00244_00543-1,0
s_008um_00302_00156-1,0
s_008um_00471_00571-1,0
s_008um_00209_00755-1,0
s_008um_00286_00498-1,0
s_008um_00354_00780-1,0
s_008um_00380_00711-1,0
s_008um_00323_00138-1,0
s_008um_00243_00194-1,0
s_008um_00443_00572-1,0
s_008um_00106_00395-1,0
s_008um_00406_00099-1,0
s_008um_00238_00408-1,0
s_008um_00135_00685-1,0
s_008um_00176_00368-1,0
s_008um_00433_00585-1,0
s_008um_00364_00758-1,0
s_008um_00442_00678-1,0
s_008um_00326_00075-1,0
s_008um_00553_00265-1,0
s_008um_00394_00137-1,0
s_008um_00388_00780-1,0
s_008um_00337_00260-1,0
s_008um_00361_00314-1,0
s_008um_00118_00682-1,0
s_008um_00432_00205-1,0
s_008um_00241_00461-1,0
s_008um_00310_00549-1,0
s_008um_00344_00344-1,0
s_008um_00366_00271-1,0
s_008um_00467_00372-1,0
s_008um_00224_00373-1,0
s_008um_00247_00531-1,0
s_008um_00377_00438-1,0
s_008um_00487_00582-1,0
s_008um_00394_00220-1,0
s_008um_00120_00487-1,0
s_008um_00270_00657-1,0
s_008um_00289_00790-1,0
s_008um_00563_00513-1,0
s_008um_00389_00591-1,0
s_008um_00407_00596-1,0
s_008um_00583_00420-1,0
s_008um_00369_00316-1,0
s_008um_00498_00677-1,0
s_008um_00405_00252-1,0
s_008um_00555_00365-1,0
s_008um_00636_00553-1,0
s_008um_00411_00523-1,0
s_008um_00191_00714-1,0
s_008um_00329_00185-1,0
s_008um_00181_00664-1,0
s_008um_00595_00567-1,0
s_008um_00577_00274-1,0
s_008um_00806_00576-1,0
s_008um_00321_00298-1,0
s_008um_00302_00548-1,0
s_008um_00285_00471-1,0
s_008um_00219_00552-1,0
s_008um_00258_00407-1,0
s_008um_00390_00431-1,0
s_008um_00593_00694-1,0
s_008um_00653_00612-1,0
s_008um_00168_00446-1,0
s_008um_00370_00794-1,0
s_008um_00539_00477-1,0
s_008um_00129_00612-1,0
s_008um_00440_00535-1,0
s_008um_00088_00501-1,0
s_008um_00303_00614-1,0
s_008um_00388_00693-1,0
s_008um_00113_00545-1,0
s_008um_00175_00408-1,0
s_008um_00406_00811-1,0
s_008um_00528_00352-1,0
s_008um_00240_00521-1,0
s_008um_00533_00605-1,0
s_008um_00558_00730-1,0
s_008um_00207_00302-1,0
s_008um_00371_00675-1,0
s_008um_00480_00379-1,0
s_008um_00128_00563-1,0
s_008um_00433_00690-1,0
s_008um_00114_00625-1,0
s_008um_00262_00222-1,0
s_008um_00200_00499-1,0
s_008um_00036_00263-1,0
s_008um_00522_00615-1,0
s_008um_00585_00498-1,0
s_008um_00499_00179-1,0
s_008um_00435_00465-1,0
s_008um_00254_00704-1,0
s_008um_00152_00384-1,0
s_008um_00468_00625-1,0
s_008um_00123_00568-1,0
s_008um_00329_00482-1,0
s_008um_00161_00477-1,0
s_008um_00317_00712-1,0
s_008um_00199_00615-1,0
s_008um_00234_00602-1,0
s_008um_00460_00266-1,0
s_008um_00413_00270-1,0
s_008um_00187_00690-1,0
s_008um_00502_00184-1,0
s_008um_00094_00366-1,0
s_008um_00290_00451-1,0
s_008um_00152_00413-1,0
s_008um_00280_00690-1,0
s_008um_00329_00797-1,0
s_008um_00217_00732-1,0
s_008um_00466_00223-1,0
s_008um_00297_00597-1,0
s_008um_00317_00511-1,0
s_008um_00152_00505-1,0
s_008um_00597_00333-1,0
s_008um_00316_00564-1,0
s_008um_00467_00190-1,0
s_008um_00134_00494-1,0
s_008um_00136_00767-1,0
s_008um_00455_00744-1,0
s_008um_00453_00458-1,0
s_008um_00524_00532-1,0
s_008um_00216_00415-1,0
s_008um_00214_00344-1,0
s_008um_00363_00647-1,0
s_008um_00389_00589-1,0
s_008um_00458_00221-1,0
s_008um_00414_00751-1,0
s_008um_00576_00262-1,0
